24784051|CHEMBL5174431|CHEMBL5130384|EC50|=|1584.89|nM|5.80|CHEMBL5126621|F|AGONIST||
24784052|CHEMBL5194409|CHEMBL5130384|EC50|=|1258.93|nM|5.90|CHEMBL5126621|F|AGONIST||
24784053|CHEMBL5173457|CHEMBL5130384|EC50|=|1000.0|nM|6.00|CHEMBL5126621|F|AGONIST||
24784054|CHEMBL5175378|CHEMBL5130384|EC50|=|2511.89|nM|5.60|CHEMBL5126621|F|AGONIST||
24784055|CHEMBL5207521|CHEMBL5130384|EC50|=|1000.0|nM|6.00|CHEMBL5126621|F|AGONIST||
24784059|CHEMBL5193256|CHEMBL5130384|EC50|=|794.33|nM|6.10|CHEMBL5126621|F|AGONIST||
24784063|CHEMBL414357|CHEMBL5130384|EC50|=|794.33|nM|6.10|CHEMBL5126621|F|AGONIST||
24784065|CHEMBL5187044|CHEMBL5130384|EC50|=|100000.0|nM|4.00|CHEMBL5126621|F|AGONIST||
24784067|CHEMBL410972|CHEMBL5130385|EC50|=|100.0|nM|7.00|CHEMBL5126621|F|AGONIST||
24784068|CHEMBL5182066|CHEMBL5130385|EC50|=|63.1|nM|7.20|CHEMBL5126621|F|AGONIST||
24784069|CHEMBL5188157|CHEMBL5130385|EC50|=|63.1|nM|7.20|CHEMBL5126621|F|AGONIST||
24784070|CHEMBL5175695|CHEMBL5130385|EC50|=|15.85|nM|7.80|CHEMBL5126621|F|AGONIST||
24784071|CHEMBL5189596|CHEMBL5130385|EC50|=|19.95|nM|7.70|CHEMBL5126621|F|AGONIST||
24784073|CHEMBL5174431|CHEMBL5130385|EC50|=|79.43|nM|7.10|CHEMBL5126621|F|AGONIST||
24784074|CHEMBL5194409|CHEMBL5130385|EC50|=|12.59|nM|7.90|CHEMBL5126621|F|AGONIST||
24784075|CHEMBL5173457|CHEMBL5130385|EC50|=|79.43|nM|7.10|CHEMBL5126621|F|AGONIST||
24784076|CHEMBL5175378|CHEMBL5130385|EC50|=|501.19|nM|6.30|CHEMBL5126621|F|AGONIST||
24784077|CHEMBL5207521|CHEMBL5130385|EC50|=|125.89|nM|6.90|CHEMBL5126621|F|AGONIST||
24784078|CHEMBL5196784|CHEMBL5130385|EC50|=|25.12|nM|7.60|CHEMBL5126621|F|AGONIST||
24784085|CHEMBL414357|CHEMBL5130385|EC50|=|25.12|nM|7.60|CHEMBL5126621|F|AGONIST||
24784087|CHEMBL5187044|CHEMBL5130385|EC50|=|39.81|nM|7.40|CHEMBL5126621|F|AGONIST||
24784088|CHEMBL5179993|CHEMBL5130385|EC50|=|39.81|nM|7.40|CHEMBL5126621|F|AGONIST||
24784089|CHEMBL410972|CHEMBL5130386|EC50|=|25.12|nM|7.60|CHEMBL5126621|F|AGONIST||
24784090|CHEMBL5182066|CHEMBL5130386|EC50|=|199.53|nM|6.70|CHEMBL5126621|F|AGONIST||
24784091|CHEMBL5188157|CHEMBL5130386|EC50|=|251.19|nM|6.60|CHEMBL5126621|F|AGONIST||
24784092|CHEMBL5175695|CHEMBL5130386|EC50|=|25.12|nM|7.60|CHEMBL5126621|F|AGONIST||
24784093|CHEMBL5189596|CHEMBL5130386|EC50|=|25.12|nM|7.60|CHEMBL5126621|F|AGONIST||
24784095|CHEMBL5174431|CHEMBL5130386|EC50|=|158.49|nM|6.80|CHEMBL5126621|F|AGONIST||
24784096|CHEMBL5194409|CHEMBL5130386|EC50|=|251.19|nM|6.60|CHEMBL5126621|F|AGONIST||
24784097|CHEMBL5173457|CHEMBL5130386|EC50|=|158.49|nM|6.80|CHEMBL5126621|F|AGONIST||
24784098|CHEMBL5175378|CHEMBL5130386|EC50|=|398.11|nM|6.40|CHEMBL5126621|F|AGONIST||
24784099|CHEMBL5207521|CHEMBL5130386|EC50|=|25.12|nM|7.60|CHEMBL5126621|F|AGONIST||
24784103|CHEMBL5193256|CHEMBL5130386|EC50|=|158.49|nM|6.80|CHEMBL5126621|F|AGONIST||
24784107|CHEMBL414357|CHEMBL5130386|EC50|=|50.12|nM|7.30|CHEMBL5126621|F|AGONIST||
24784109|CHEMBL5187044|CHEMBL5130386|EC50|=|251.19|nM|6.60|CHEMBL5126621|F|AGONIST||
24784110|CHEMBL5179993|CHEMBL5130386|EC50|=|1258.93|nM|5.90|CHEMBL5126621|F|AGONIST||
24844152|CHEMBL410972|CHEMBL5146164|EC50|=|0.084|nM|10.08|CHEMBL5143608|F|AGONIST||
24844156|CHEMBL5181266|CHEMBL5146164|EC50|=|0.15|nM|9.82|CHEMBL5143608|F|AGONIST||
24844158|CHEMBL5182331|CHEMBL5146164|EC50|=|0.074|nM|10.13|CHEMBL5143608|F|AGONIST||
24844329|CHEMBL5181266|CHEMBL5146214|EC50|=|0.11|nM|9.96|CHEMBL5143608|F|AGONIST||
24844330|CHEMBL5182331|CHEMBL5146214|EC50|=|0.057|nM|10.24|CHEMBL5143608|F|AGONIST||
24929047|CHEMBL5209130|CHEMBL5168494|EC50|=|77.0|nM|7.11|CHEMBL5154938|F|AGONIST||
24929048|CHEMBL5208289|CHEMBL5168494|EC50|=|44.0|nM|7.36|CHEMBL5154938|F|AGONIST||
24929049|CHEMBL5182388|CHEMBL5168494|EC50|=|6.7|nM|8.17|CHEMBL5154938|F|AGONIST||
24929050|CHEMBL4518483|CHEMBL5168494|EC50|=|0.71|nM|9.15|CHEMBL5154938|F|AGONIST||
24929052|CHEMBL5209130|CHEMBL5168495|EC50|=|2600.0|nM|5.58|CHEMBL5154938|F|AGONIST||
24929053|CHEMBL5208289|CHEMBL5168495|EC50|=|4600.0|nM|5.34|CHEMBL5154938|F|AGONIST||
24929054|CHEMBL5182388|CHEMBL5168495|EC50|=|95.0|nM|7.02|CHEMBL5154938|F|AGONIST||
24929056|CHEMBL5191519|CHEMBL5168495|EC50|=|0.75|nM|9.12|CHEMBL5154938|F|AGONIST||
24929057|CHEMBL414357|CHEMBL5168495|EC50|=|0.061|nM|10.21|CHEMBL5154938|F|AGONIST||
24929058|CHEMBL4084119|CHEMBL5168495|EC50|=|0.39|nM|9.41|CHEMBL5154938|F|AGONIST||
24929064|CHEMBL4518483|CHEMBL5168497|EC50|=|230.0|nM|6.64|CHEMBL5154938|F|AGONIST||
24929065|CHEMBL414357|CHEMBL5168497|EC50|=|0.6|nM|9.22|CHEMBL5154938|F|AGONIST||
24929066|CHEMBL4084119|CHEMBL5168497|EC50|=|1.8|nM|8.74|CHEMBL5154938|F|AGONIST||
24929070|CHEMBL5182388|CHEMBL5168498|EC50|=|2100.0|nM|5.68|CHEMBL5154938|F|AGONIST||
24929072|CHEMBL5191519|CHEMBL5168498|EC50|=|8.6|nM|8.07|CHEMBL5154938|F|AGONIST||
24929073|CHEMBL414357|CHEMBL5168498|EC50|=|0.11|nM|9.96|CHEMBL5154938|F|AGONIST||
24929074|CHEMBL4084119|CHEMBL5168498|EC50|=|0.95|nM|9.02|CHEMBL5154938|F|AGONIST||
24929087|CHEMBL5209130|CHEMBL5168501|EC50|=|9600.0|nM|5.02|CHEMBL5154938|F|AGONIST||
24929088|CHEMBL5208289|CHEMBL5168501|EC50|=|1500.0|nM|5.82|CHEMBL5154938|F|AGONIST||
24929089|CHEMBL5182388|CHEMBL5168501|EC50|=|2800.0|nM|5.55|CHEMBL5154938|F|AGONIST||
24929096|CHEMBL4084119|CHEMBL5168503|EC50|=|17.0|nM|7.77|CHEMBL5154938|F|AGONIST||
24929118|CHEMBL4518483|CHEMBL5168510|EC50|=|760.0|nM|6.12|CHEMBL5154938|F|AGONIST||
24929119|CHEMBL5191519|CHEMBL5168510|EC50|=|250.0|nM|6.60|CHEMBL5154938|F|AGONIST||
24929120|CHEMBL414357|CHEMBL5168510|EC50|=|14.0|nM|7.85|CHEMBL5154938|F|AGONIST||
24929121|CHEMBL4084119|CHEMBL5168510|EC50|=|34.0|nM|7.47|CHEMBL5154938|F|AGONIST||
24929126|CHEMBL4518483|CHEMBL5168512|EC50|=|490.0|nM|6.31|CHEMBL5154938|F|AGONIST||
24929127|CHEMBL5191519|CHEMBL5168512|EC50|=|610.0|nM|6.21|CHEMBL5154938|F|AGONIST||
24929128|CHEMBL414357|CHEMBL5168512|EC50|=|9.0|nM|8.05|CHEMBL5154938|F|AGONIST||
24929129|CHEMBL4084119|CHEMBL5168512|EC50|=|20.0|nM|7.70|CHEMBL5154938|F|AGONIST||
25541898|CHEMBL4518483|CHEMBL5344082|EC50|=|0.04|nM|10.40|CHEMBL5338823|F|AGONIST||
25542021|CHEMBL4518483|CHEMBL5344102|EC50|=|1610.0|nM|5.79|CHEMBL5338823|F|AGONIST||
25542022|CHEMBL5408881|CHEMBL5344102|EC50|=|168.0|nM|6.78|CHEMBL5338823|F|AGONIST||
25542023|CHEMBL410972|CHEMBL5344102|EC50|=|67.0|nM|7.17|CHEMBL5338823|F|AGONIST||
25542027|CHEMBL4518483|CHEMBL5344104|EC50|=|2043.0|nM|5.69|CHEMBL5338823|F|PARTIAL AGONIST||
